Assemblage_Name	4301618-3-1	966978-2216770-3	2263114-8403351-3	5473498-3-4876038	4-6050819-0	9303804-4641444-3	1-3-4876038	3121009-4-3	1832580-1046559-3	4-1-2632959	8965143-0-3	6474371-4-3	7548594-3-1	966978-5872756-3	9491039-3-1	1-8789010-1	1-3-285272	9303804-4-1519138	1-4-6930233	31689-4-5910369	1-1676979-3	1-4-6273992	1-1443946-3	1-7032431-1	1-4551189-1	8330911-4-3	5007301-4-5910369	6618053-4693009-4876038	1-4-6744212	1-5668141-3	4328871-3-1	0-0-3	1-9113436-5910369	1-4-5910369	5680517-4-3	1-362613-3	9303804-4-3456253	7035065-3-1	1-4-1383148	6456539-4-5910369	1-4-5197198	1-4-5751523	2329216-0-3	8795687-4-3	1-5230202-3	2-2-1	152082-4-3	8251099-4-3	1-3-8164662	9707522-3-1	4-520309-0	1-3-9304164	1-3-1	2-8852973-1	1-3699611-3	2263114-4557883-3	1832580-4-3	1832580-1148622-3	1-4-3	5614429-3-1	4184380-4-3	1-4-7121227	1-4864416-1	3050237-4-3	1-147071-4876038	1-6041815-3	6618053-3-4876038	1-6073972-3	2524837-3820565-1	5075875-4-3	4-1-0	966978-4-3	152082-4-4563955	836909-4-3	2263114-4-3	1-4-2453527	1-3-5034828	6664822-4-3	9670416-6073972-3	1-3-8187886	9303804-4-3	1-5590524-1	4-5463324-0	312703-4-3
assemblage-530-477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	83	0	0	0	0	0	160	0	0	32	0	8	0	0	0	0	0	0	85	0	0	0	10	0	0	0	0	0	10	0	0	22
assemblage-465-469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	56	0	0	0	5	0	0	0	0	0	0	6	0	0	27	0	0	0	0	0	0	34	6	0	0	0	0	144	0	0	34	0	0	0	0	0	0	0	0	97	50	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-465-544	0	0	0	14	0	10	24	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	70	0	0	8	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	49	0	0	26
assemblage-504-537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	69	0	0	0	0	0	191	0	0	41	0	0	0	0	0	0	0	0	68	0	0	0	14	0	0	0	0	0	4	0	0	25
assemblage-429-313	0	0	0	0	0	9	45	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	83	0	0	4	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	35	0	0	22
assemblage-390-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	118	0	0	0	0	0	232	0	0	0	0	7	0	0	0	13	0	0	5	0	0	0	15	0	0	0	5	0	41	0	0	21
assemblage-576-508	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	24	0	142	0	0	0	0	0	0	0	0	21	0	0	33	0	0	0	24	0	0	0	0	0	41	0	0	28
assemblage-435-567	0	0	0	5	0	0	35	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	121	0	0	0	7	0	136	0	0	0	0	0	7	0	0	8	0	0	0	0	0	0	11	0	0	0	0	0	46	0	0	28
assemblage-586-500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	179	0	0	0	15	0	127	0	0	0	0	0	0	0	0	33	0	0	16	0	0	0	44	0	0	0	0	0	35	0	0	20
assemblage-435-407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	93	0	0	0	0	0	201	0	0	9	0	2	0	0	0	21	0	0	44	0	0	0	21	0	0	0	10	0	26	0	0	18
assemblage-513-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	58	0	0	0	0	0	162	0	0	31	0	0	0	0	0	0	0	0	74	38	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-662-471	0	0	0	4	0	15	41	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	61	0	0	8	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	60	0	0	14
assemblage-607-312	0	0	0	0	0	0	25	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	187	0	0	0	20	0	88	0	0	0	0	0	0	0	0	15	0	0	10	0	0	0	33	0	0	0	0	0	58	0	0	25
assemblage-494-373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	24	5	141	0	0	0	0	0	0	0	0	26	0	0	22	0	0	0	43	0	0	0	0	0	22	0	0	32
assemblage-491-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	9	0	0	21	0	0	0	0	0	0	31	1	0	0	0	0	185	0	0	37	0	0	0	0	0	0	0	0	94	44	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-489-624	0	0	0	14	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	13	0	0	0	0	4	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	130	0	0	0	15	0	137	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	18	0	0	0	0	0	36	0	0	21
assemblage-444-552	0	0	0	11	0	8	38	0	0	0	0	0	0	0	0	0	4	0	0	16	0	0	0	5	0	0	0	0	0	7	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	108	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	61	0	0	18
assemblage-684-458	0	0	0	4	0	9	51	0	0	0	0	0	0	0	0	0	9	0	0	13	0	0	0	25	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	86	0	0	5	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	52	0	0	11
assemblage-653-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	132	0	0	0	0	0	213	0	0	0	0	0	0	0	0	27	0	0	8	0	0	0	18	0	0	0	0	0	35	0	0	30
assemblage-593-417	0	0	0	14	0	18	30	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	92	0	0	4	0	0	124	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	52	0	0	21
assemblage-561-413	0	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	210	0	0	0	23	0	86	0	0	0	0	0	0	0	0	16	0	0	8	0	0	0	30	0	0	0	0	0	67	0	0	12
assemblage-557-369	0	0	0	0	0	4	56	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	73	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	96	0	0	0	0	0	41	0	0	23
assemblage-522-513	0	0	0	9	0	9	30	0	0	0	0	0	0	0	0	0	17	0	0	4	0	0	0	17	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	102	0	0	7	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	60	0	0	15
assemblage-615-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	27	0	128	0	0	0	0	0	0	0	0	37	0	0	15	0	0	0	51	0	0	0	0	0	40	0	0	24
assemblage-498-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	19	0	154	0	0	0	0	0	0	0	0	28	0	0	15	0	0	0	61	0	0	0	0	0	33	0	0	42
assemblage-588-576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	19	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	153	0	0	0	12	0	150	0	0	0	0	0	0	0	0	27	0	0	17	0	0	0	28	0	0	0	0	0	55	0	0	18
assemblage-353-362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	50	0	0	0	3	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	62	0	0	0	0	0	146	0	0	55	0	0	0	0	0	0	0	0	87	50	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-532-742	0	0	0	13	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	9	0	0	0	53	0	0	9	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	127	0	0	0	3	0	102	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	27	0	0	0	0	0	33	0	0	30
assemblage-534-591	0	0	0	10	0	0	40	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	140	0	0	0	9	0	90	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	12	0	0	0	0	0	49	0	0	29
assemblage-333-495	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	20	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	120	0	0	0	0	0	186	0	0	14	0	6	0	0	0	13	0	0	20	0	0	0	20	0	8	0	8	0	10	0	0	23
assemblage-550-679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	131	0	0	0	0	0	212	0	0	0	0	0	0	0	0	27	0	0	14	0	0	0	15	0	0	0	5	0	17	0	0	30
assemblage-511-353	0	0	0	0	0	0	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	16	0	82	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	34	0	0	0	0	0	53	0	0	51
assemblage-540-375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	51	0	0	0	5	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	58	0	0	0	0	0	148	0	0	33	0	0	0	0	0	0	0	0	84	40	0	0	0	0	0	0	0	0	9	0	0	40
assemblage-542-538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	8	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	93	0	0	0	0	0	176	0	0	35	0	0	0	0	0	0	0	0	53	0	0	0	8	0	0	0	0	0	9	0	0	25
assemblage-510-526	0	0	0	10	0	10	23	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	8	0	0	0	0	11	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	140	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	51	0	0	16
assemblage-461-558	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	8	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	144	0	0	0	0	0	188	0	0	11	0	6	0	0	0	21	0	0	21	0	0	0	13	0	8	0	0	0	22	0	0	17
assemblage-230-538	0	0	0	15	0	13	35	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	4	0	0	0	0	11	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	131	0	0	0	0	0	107	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	37	0	0	0	0	0	67	0	0	18
assemblage-634-469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	125	0	0	0	0	0	235	0	0	0	0	0	0	0	0	17	0	0	9	0	0	0	24	0	0	0	0	0	26	0	0	36
assemblage-464-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	107	0	0	0	0	0	191	0	0	0	0	0	0	0	0	27	0	0	9	0	0	0	22	0	0	0	0	0	36	0	0	37
assemblage-604-694	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	25	0	117	0	0	0	0	0	0	0	0	29	0	0	20	0	0	0	44	0	0	0	0	0	47	0	0	31
assemblage-575-668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	80	0	0	0	0	0	174	0	0	38	0	0	0	0	0	0	0	0	63	0	0	0	4	0	0	0	0	0	16	0	0	38
assemblage-513-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	124	0	0	0	0	0	228	0	0	14	0	8	0	0	0	11	0	0	22	0	0	0	16	0	6	0	8	0	15	0	0	16
assemblage-509-331	0	0	0	0	0	0	26	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	11	0	85	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	27	0	0	0	0	0	59	0	0	37
assemblage-573-436	0	0	0	6	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	6	16	0	0	0	0	6	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	113	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	68	0	0	27
assemblage-535-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	52	0	0	0	0	0	0	0	0	13	0	8	0	0	16	0	0	0	0	0	0	43	0	0	0	0	0	156	0	0	40	0	0	0	0	0	0	0	0	90	33	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-687-637	0	0	0	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	38	0	107	0	0	0	0	0	0	0	0	17	0	0	2	0	0	0	33	0	0	0	0	0	48	0	0	34
assemblage-393-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	63	0	0	0	9	0	0	0	0	0	0	1	0	0	29	0	0	0	0	0	0	46	0	0	0	0	0	138	0	0	51	0	0	0	0	0	0	9	0	79	42	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-433-681	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	40	0	0	0	0	0	169	0	0	32	0	0	0	0	0	0	0	0	78	31	0	0	0	0	0	0	0	0	7	0	0	24
assemblage-561-368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	93	0	0	0	0	0	187	0	0	23	0	0	0	0	0	0	0	0	70	5	0	0	13	0	0	0	0	0	9	0	0	19
assemblage-518-554	0	0	0	12	0	15	52	0	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	8	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	87	0	0	10	0	0	112	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	60	0	0	21
assemblage-467-392	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	33	0	105	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	21	0	0	0	0	0	54	0	0	33
assemblage-485-380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	28	0	134	0	0	0	0	0	0	0	0	22	0	0	7	0	0	0	52	0	0	0	0	0	45	0	0	23
assemblage-487-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	11	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	89	0	0	0	0	0	189	0	0	7	0	8	0	0	0	20	0	0	37	0	0	0	20	0	0	0	0	0	23	0	0	33
assemblage-485-386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	90	0	0	0	0	0	183	0	0	44	0	0	0	0	0	0	0	0	57	11	0	0	4	0	0	0	0	0	11	0	0	37
assemblage-509-612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	48	0	0	0	0	0	180	0	0	31	0	0	0	0	0	0	0	0	84	32	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-531-470	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	100	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	46	0	0	18
assemblage-562-460	0	0	0	0	0	7	67	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	3	0	0	0	0	0	0	13	0	0	0	0	0	85	0	0	8	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	43	0	0	13
assemblage-358-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	124	0	0	0	0	0	218	0	0	0	0	0	0	0	0	35	0	0	11	0	0	0	18	0	0	0	0	0	18	0	0	41
assemblage-538-547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	220	0	0	0	0	0	0	0	0	35	0	0	9	0	0	0	7	0	0	0	0	0	51	0	0	33
assemblage-544-495	0	0	0	15	0	26	25	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	81	0	0	11	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	58	0	0	14
assemblage-324-504	0	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	20	0	114	0	0	0	0	0	0	0	0	23	0	0	5	0	0	0	35	0	0	0	0	0	54	0	0	45
assemblage-532-375	0	0	0	0	0	4	52	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	76	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	52	0	0	15
assemblage-702-733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	29	0	143	0	0	0	0	0	0	0	0	35	0	0	17	0	0	0	37	0	0	0	0	0	37	0	0	14
assemblage-525-380	0	0	0	0	0	0	23	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	18	0	90	0	0	0	0	0	0	0	0	18	0	0	14	0	0	0	34	0	0	0	0	0	55	0	0	29
assemblage-424-443	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	104	0	0	0	0	0	214	0	0	17	0	11	0	0	0	12	0	0	25	0	0	0	33	0	3	0	0	0	14	0	0	26
assemblage-620-558	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	67	0	0	9	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	43	0	0	18
assemblage-596-533	0	0	0	18	0	17	21	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	14	9	0	0	0	0	9	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	110	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	48	0	0	16
assemblage-386-549	0	0	0	5	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	143	0	0	0	6	0	112	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	16	0	0	0	0	0	65	0	0	40
assemblage-341-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	139	0	0	0	0	0	195	0	0	0	0	0	0	0	0	33	0	0	5	0	0	0	30	0	0	0	0	0	34	0	0	45
assemblage-427-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	7	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	117	0	0	0	0	0	211	0	0	6	0	10	0	0	0	15	0	0	25	0	0	0	19	0	5	0	0	0	13	0	0	33
assemblage-646-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	203	0	0	0	0	6	0	0	0	30	0	0	15	0	0	0	19	0	0	0	0	0	33	0	0	44
assemblage-572-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	164	0	0	0	19	0	111	0	0	0	0	0	0	0	0	27	0	0	13	0	0	0	41	0	0	0	0	0	53	0	0	22
assemblage-621-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	134	0	0	0	12	0	209	0	0	0	0	0	0	0	0	21	0	0	4	0	0	0	25	0	0	0	0	0	24	0	0	32
assemblage-330-531	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	53	0	0	0	0	0	187	0	0	49	0	0	0	0	0	0	0	0	68	0	0	0	10	0	0	0	0	0	7	0	0	27
assemblage-527-553	0	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	181	0	0	0	24	0	96	0	0	0	0	0	0	0	0	35	0	0	7	0	0	0	33	0	0	0	0	0	51	0	0	23
