Assemblage_Name	4358248-1681612-837980	4870561-3-4	2-80241-0	4-3-9446250	0-2612144-5882735	4111296-3-376799	2-3268689-806961	2210952-1-0	3837416-6982773-0	2-3268689-7467607	6485046-1-4	4-3-8903738	1585073-3-4	2210952-1-3927115	4-3-3437040	4-9001028-4	4576672-1-4180672	0-2612144-4	4576672-1-654436	9116946-3-4	4-3-1969135	4-1681612-837980	0-2849165-0	1746795-1-7994809	4-3012586-4	405781-4654105-0	0-9510391-4	2-5690429-0	4576672-1-4	5117098-1-6636356	0-9255353-4	4799098-4172716-0	4-2734931-4	0-6230072-0	8634930-3-4	2-1725246-0	305914-3-4	4-3-9978573	1630159-0-4	3926617-3268689-0	0-1-7969513	5117098-4964676-4	4-1681612-4	0-1-0	2574492-3268689-0	0-6982773-0	5117098-8880108-6636356	4-3-376799	338026-3-4	4-9246152-4	7985107-1-0	4-3-3923944	0-9616451-0	2-3268689-9571520	4-3-9222648	2-9309871-571525	4-6174101-4	1-443540-4	4-7790347-4	1017060-2612144-4	0-1134377-0	3552540-0-4	4-3-4	4-3-3477547	4-3-7888083	5117098-5517053-4	3611409-2612144-4	8329033-3-4	1-5014274-4	2-1871489-0	0-2612144-5209803	4-6679202-4	5502743-3-4	2545312-3-4	0-1-3024180	970907-1681612-8561871	4799098-4654105-0	8367407-3-4	5117098-1-1639896	2-3883310-1	7368080-1-0	5397269-3268689-0	1705057-3268689-0	7732115-1-0	4-207302-4	8060454-1-4	1-0-4	5247250-2612144-4	5803606-9001028-4	2-4654105-1181554	0-6453622-0	2-3268689-0	2-3268689-6034691	5408765-1-0	0-9501264-0	5117098-1-4	8141139-1-0	4-3-4802200	2-3268689-6347394	137766-4654105-0	451591-1-0	4-6585692-4	832217-4654105-0	2-8073975-0	4809974-1681612-837980	4-3-5979992	9355476-0-4	2-4654105-0	2210952-1-5494002	0-1-8184835	4-1681612-8561871	4-4831505-4	4001631-2612144-4	0-1374307-4
assemblage-915-529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-518-548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	5	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	5	0	0	0	285	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-699-475	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	27
assemblage-919-1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	37	0	34	0	0	0	0	0	0	0	0	0	0	0	7	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	13	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	8
assemblage-458-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	36	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	124	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	24
assemblage-247-871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	14	0	0	0	0	0	0	0	0	82	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	22
assemblage-760-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	17	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	26
assemblage-253-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	17	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-258-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	13	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-229-848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	32	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	120	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-297-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	38	104	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	20	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	94	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-262-855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	14	0	0	0	0	0	0	0	0	63	161	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	23	0	33	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	51	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	14
assemblage-767-883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	20	0	0	0	0	12	142	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	9
assemblage-790-480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	108	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	8
assemblage-604-218	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	16
assemblage-356-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	11	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	21
assemblage-524-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	6	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	10
assemblage-713-902	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	9	0	0	0	28	4	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	36	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	36	58	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	17
assemblage-912-548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-414-339	0	0	12	0	0	0	9	46	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	8	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	61	33	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-713-907	0	0	0	0	0	0	32	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	12	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	41	0	0	0	0	51	0	0	0	0	0	0	0	0	0	27	0	0	22
assemblage-499-537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	42	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	136	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	19
assemblage-539-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	0	45	0	0	19	0	0	0	0	0	0	0	0	18	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7
assemblage-599-228	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	34	0	2	0	57	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	21	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	17
assemblage-804-979	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	87	81	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	10
assemblage-784-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	20
assemblage-353-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	130	0	0	0	0	0	15
assemblage-608-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	43	0	15	0	0	0	0	0	0	0	0	0	0	0	23	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	44	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	31
assemblage-458-145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	30	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-204-172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	6	0	0	0	0	0	0	0	0	0	0	0	0	0	371	7	19	0	0	16	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-692-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	17	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	14
assemblage-151-166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	8	0	12	0	0	0	0	0	0	10	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	23	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	22
assemblage-768-861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	8	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	22	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	17
assemblage-793-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	133	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	3
assemblage-936-696	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	67	24	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	56	0	0	14
assemblage-298-562	0	0	5	0	0	0	11	53	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	39	37	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-256-346	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	29	0	0	0	0	28	47	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	4	0	17	0	0	14
assemblage-525-934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	39	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	98	0	0	0	0	53	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-325-227	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	24	0	0	0	15	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	56	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	23	35	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	8
assemblage-352-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	7	0	0	0	0	0	30	0	19
assemblage-254-348	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	32	0	0	0	0	25	47	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	0	0	13
assemblage-391-369	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	39	0	0	0	60	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	23	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	26
assemblage-873-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	113	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	9
assemblage-664-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	17	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	19
assemblage-351-254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	39	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	16
assemblage-638-844	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	70	79	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	13
assemblage-406-358	0	0	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	35	12	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-478-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	274	0	0	0	0	0	22
assemblage-294-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	14	0	0	0	0	0	0	0	0	99	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	25	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	30	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	27
assemblage-894-551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-185-590	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	35	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-708-462	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	48	0	5	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-371-811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	55	0	0	0	0	0	0	24	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	205	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	79	0	19
assemblage-960-692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	103	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	10
